units,lr,dropout,val_accuracy,val_loss,fitness,epochs_treinadas
256,0.0004705599272724648,0.4257041402211156,0.8260000348091125,0.4036252498626709,0.17399996519088745,12
256,0.0006286290326857978,0.4305031944602595,0.8340000510215759,0.3784043788909912,0.16599994897842407,19
512,0.0009367563522107737,0.4011925681169063,0.8560000658035278,0.3456360399723053,0.14399993419647217,16
512,0.000818059522066907,0.41133005693691876,0.8400000333786011,0.3763900399208069,0.15999996662139893,20
256,0.001,0.4332198843321685,0.8320000171661377,0.3819432854652405,0.1679999828338623,10
256,0.001,0.3951460799629598,0.812000036239624,0.3903140425682068,0.18799996376037598,14
256,0.001,0.4320593148398474,0.8520000576972961,0.3634677827358246,0.14799994230270386,23
512,0.001,0.40851449651314353,0.8480000495910645,0.3479408025741577,0.15199995040893555,15
256,0.0006339539409436535,0.374096515390132,0.8520000576972961,0.3470228314399719,0.14799994230270386,21
512,0.0005987693035676228,0.38450706056592476,0.8280000686645508,0.361316055059433,0.17199993133544922,12
512,0.0009367563522107737,0.4011925681169063,0.8360000252723694,0.37912678718566895,0.16399997472763062,15
512,0.00033129500091928267,0.3558428229645028,0.8180000185966492,0.37147197127342224,0.18199998140335083,13
256,0.0008232558011467702,0.40755425714500515,0.8480000495910645,0.3562435805797577,0.15199995040893555,21
256,0.001,0.4006014986575198,0.8300000429153442,0.3555816113948822,0.16999995708465576,13
512,0.0005147482269822578,0.40102507880856153,0.8380000591278076,0.3661864697933197,0.16199994087219238,15
256,0.0005857848055621463,0.4031189621080561,0.8460000157356262,0.36145496368408203,0.15399998426437378,18
256,0.0004672905271371971,0.3957652266300291,0.8320000171661377,0.3896717429161072,0.1679999828338623,13
256,0.00032167191601947657,0.4115282358171703,0.8340000510215759,0.3761088252067566,0.16599994897842407,23
256,0.0006287815600027991,0.3912767408075627,0.8260000348091125,0.38441890478134155,0.17399996519088745,13
256,0.0004948879165628755,0.40334797292118196,0.8420000672340393,0.3761029541492462,0.1579999327659607,18
256,0.001,0.40408214502884154,0.8580000400543213,0.3460428714752197,0.1419999599456787,14
256,0.001,0.4210091158312254,0.8220000267028809,0.37377285957336426,0.17799997329711914,15
256,0.001,0.40408214502884154,0.8500000238418579,0.36515554785728455,0.1499999761581421,12
512,0.0009367563522107737,0.4011925681169063,0.8340000510215759,0.38282954692840576,0.16599994897842407,15
256,0.0008088246260094764,0.4079012828747079,0.8320000171661377,0.3894230127334595,0.1679999828338623,13
256,0.0007391071917095287,0.40540560585342184,0.8500000238418579,0.3565993905067444,0.1499999761581421,18
256,0.0007568831872697314,0.40113474946765676,0.8400000333786011,0.3533150255680084,0.15999996662139893,14
256,0.0006527211837624372,0.41463468023509775,0.8220000267028809,0.3711705207824707,0.17799997329711914,18
256,0.0008135471135298084,0.4103491059205698,0.8460000157356262,0.38011041283607483,0.15399998426437378,24
256,0.0007520011176577998,0.4057068840428269,0.8420000672340393,0.36463677883148193,0.1579999327659607,13
256,0.0008777777948096629,0.3977276442951102,0.862000048160553,0.35286059975624084,0.13799995183944702,21
256,0.001,0.4041050649876766,0.8420000672340393,0.3411504626274109,0.1579999327659607,15
256,0.001,0.40673151433127175,0.8300000429153442,0.38053375482559204,0.16999995708465576,13
512,0.000575107046672427,0.4033662540932503,0.8380000591278076,0.3658428192138672,0.16199994087219238,17
256,0.0008777777948096629,0.3977276442951102,0.8320000171661377,0.37531912326812744,0.1679999828338623,13
256,0.001,0.40408214502884154,0.8420000672340393,0.3570582866668701,0.1579999327659607,19
256,0.0008088246260094764,0.4079012828747079,0.8440000414848328,0.3904194235801697,0.15599995851516724,25
256,0.0007391071917095287,0.40540560585342184,0.8480000495910645,0.3601495623588562,0.15199995040893555,20
256,0.0007568831872697314,0.40113474946765676,0.8240000605583191,0.378584623336792,0.1759999394416809,15
256,0.0006527211837624372,0.41463468023509775,0.8400000333786011,0.3815399408340454,0.15999996662139893,18
256,0.0008135471135298084,0.4103491059205698,0.8340000510215759,0.36726129055023193,0.16599994897842407,19
256,0.0007520011176577998,0.4057068840428269,0.8520000576972961,0.3597537577152252,0.14799994230270386,21
256,0.0008777777948096629,0.3977276442951102,0.8660000562667847,0.33339646458625793,0.13399994373321533,17
256,0.001,0.4041050649876766,0.8480000495910645,0.36806195974349976,0.15199995040893555,12
256,0.001,0.40673151433127175,0.8500000238418579,0.36902889609336853,0.1499999761581421,15
512,0.000575107046672427,0.4033662540932503,0.8540000319480896,0.3406584858894348,0.1459999680519104,17
