units,lr,dropout,val_accuracy,val_loss,fitness,epochs_treinadas
512,0.0009391222922672327,0.5766638943694511,0.8960000276565552,0.2815289795398712,0.10399997234344482,30
256,9.600979808468015e-05,0.4995980807531158,0.8740000128746033,0.26634588837623596,0.12599998712539673,30
128,0.00031088771551770854,0.418479316837316,0.8880000710487366,0.2734944224357605,0.11199992895126343,30
256,0.0002611810949245789,0.33262619144359123,0.8820000290870667,0.2726445198059082,0.11799997091293335,30
256,0.0003713795465654251,0.6907932333483351,0.8660000562667847,0.26492294669151306,0.13399994373321533,30
256,0.0001683044407371133,0.44631682752119983,0.8840000629425049,0.2659953534603119,0.11599993705749512,30
128,0.0005636618748915286,0.6852629827147325,0.8960000276565552,0.24928344786167145,0.10399997234344482,30
256,5.36569714235872e-05,0.5288452807819107,0.8520000576972961,0.3093811273574829,0.14799994230270386,30
128,1.1265808753470013e-05,0.35982858698250575,0.7980000376701355,0.4593585133552551,0.2019999623298645,30
512,9.249873988274762e-05,0.4944507434734407,0.8880000710487366,0.263939768075943,0.11199992895126343,30
256,0.001,0.4252388282489175,0.8680000305175781,0.2730802595615387,0.13199996948242188,14
256,0.001,0.3031924085406319,0.8980000615119934,0.25400614738464355,0.10199993848800659,16
128,0.001,0.5029220193843109,0.8980000615119934,0.25630080699920654,0.10199993848800659,24
256,0.001,0.7,0.8760000467300415,0.26841703057289124,0.1239999532699585,30
256,0.001,0.5469339591466579,0.8920000195503235,0.2328747659921646,0.10799998044967651,25
512,8.842073969456241e-05,0.6856019867043018,0.8800000548362732,0.2714587450027466,0.1199999451637268,30
256,0.001,0.7,0.8920000195503235,0.24181406199932098,0.10799998044967651,30
512,0.0006385970517486443,0.4737687359617715,0.8960000276565552,0.24475976824760437,0.10399997234344482,15
256,0.001,0.578903365211862,0.8920000195503235,0.2409345954656601,0.10799998044967651,26
256,4.124708187649221e-05,0.6227526106363561,0.8520000576972961,0.3344076871871948,0.14799994230270386,30
256,0.001,0.3031924085406319,0.8880000710487366,0.2608065903186798,0.11199992895126343,19
512,0.0009391222922672327,0.5766638943694511,0.8840000629425049,0.26393064856529236,0.11599993705749512,22
256,3.175150327427687e-05,0.4110409222028671,0.8560000658035278,0.31974512338638306,0.14399993419647217,30
256,7.514700358420126e-05,0.4010076962963724,0.8800000548362732,0.2689144015312195,0.1199999451637268,30
256,0.0005486282681373556,0.42765691077703855,0.8960000276565552,0.24758845567703247,0.10399997234344482,22
256,0.0003191277650706654,0.6101109222459611,0.8760000467300415,0.2722836434841156,0.1239999532699585,30
256,0.001,0.3138420191583894,0.8820000290870667,0.2537035346031189,0.11799997091293335,19
256,6.731233511570402e-05,0.5154108096974674,0.8500000238418579,0.29902219772338867,0.1499999761581421,30
256,0.001,0.3,0.8820000290870667,0.25344038009643555,0.11799997091293335,14
256,0.001,0.46041127632096224,0.89000004529953,0.2538071572780609,0.10999995470046997,23
256,0.001,0.3,0.8980000615119934,0.2679092288017273,0.10199993848800659,22
128,0.001,0.5358344142896808,0.8760000467300415,0.2519341707229614,0.1239999532699585,22
256,0.001,0.3,0.8760000467300415,0.27103474736213684,0.1239999532699585,12
256,0.001,0.3031924085406319,0.8840000629425049,0.2695973813533783,0.11599993705749512,17
512,0.00021786721036544106,0.4009001761638207,0.8840000629425049,0.23892971873283386,0.11599993705749512,25
256,0.00012273442755024105,0.4714813785956433,0.8720000386238098,0.2638282775878906,0.12799996137619019,30
256,0.00047020176551144173,0.3907040726944772,0.9040000438690186,0.2521001398563385,0.09599995613098145,19
256,0.001,0.46535436634610583,0.9040000438690186,0.24117769300937653,0.09599995613098145,22
512,0.001,0.34901329295009137,0.8800000548362732,0.26201099157333374,0.1199999451637268,18
256,0.001,0.4681112645399287,0.8920000195503235,0.25294291973114014,0.10799998044967651,18
512,0.001,0.3,0.8860000371932983,0.264799565076828,0.11399996280670166,18
256,0.001,0.3843289379098576,0.8920000195503235,0.24409295618534088,0.10799998044967651,19
256,0.001,0.4662047542549817,0.8980000615119934,0.27441537380218506,0.10199993848800659,22
256,0.00028073889756440317,0.49166424711445206,0.8800000548362732,0.24461719393730164,0.1199999451637268,30
256,0.00047020176551144173,0.3907040726944772,0.8940000534057617,0.24500732123851776,0.10599994659423828,24
256,0.001,0.3031924085406319,0.8940000534057617,0.24618878960609436,0.10599994659423828,19
256,0.0003538455686836985,0.44389670501820466,0.8840000629425049,0.2606942057609558,0.11599993705749512,22
256,0.001,0.45061935763334315,0.8980000615119934,0.2468373328447342,0.10199993848800659,27
256,0.0006485439231277828,0.46926965894849393,0.8960000276565552,0.23753447830677032,0.10399997234344482,21
256,0.0006245093558495799,0.4531646069951389,0.9020000696182251,0.22247041761875153,0.0979999303817749,21
256,0.001,0.48295755085206993,0.9040000438690186,0.24074174463748932,0.09599995613098145,24
256,0.001,0.44379306756970993,0.89000004529953,0.24947024881839752,0.10999995470046997,25
256,0.0005411253934403107,0.3790535051643421,0.8980000615119934,0.25087490677833557,0.10199993848800659,22
256,0.00022000288140069116,0.4489213351086895,0.8760000467300415,0.24380816519260406,0.1239999532699585,30
256,0.001,0.37175311948513223,0.8960000276565552,0.23826026916503906,0.10399997234344482,18
512,0.001,0.40686516360951747,0.8940000534057617,0.2664676010608673,0.10599994659423828,20
256,0.001,0.48295755085206993,0.8960000276565552,0.2585775852203369,0.10399997234344482,16
256,0.001,0.3031924085406319,0.9000000357627869,0.2552688717842102,0.09999996423721313,22
256,0.00020792073990855435,0.4553805985598114,0.8760000467300415,0.27589961886405945,0.1239999532699585,30
256,0.00032418822452265356,0.43442924477169653,0.8940000534057617,0.24291029572486877,0.10599994659423828,27
512,0.001,0.451190558454757,0.8940000534057617,0.25219354033470154,0.10599994659423828,20
256,0.001,0.47348459525062936,0.878000020980835,0.2544223666191101,0.12199997901916504,17
512,0.001,0.564560527346482,0.8960000276565552,0.25131794810295105,0.10399997234344482,16
256,0.001,0.43170309813858077,0.9040000438690186,0.2441558986902237,0.09599995613098145,19
256,7.492311493147909e-05,0.4894673567717835,0.862000048160553,0.29554447531700134,0.13799995183944702,30
512,0.0002969482061052959,0.4690935792923969,0.8880000710487366,0.24426651000976562,0.11199992895126343,24
256,0.001,0.48530644345114615,0.8940000534057617,0.2605229616165161,0.10599994659423828,20
256,0.00046138301930609855,0.4701679036319669,0.8840000629425049,0.25547847151756287,0.11599993705749512,20
256,0.001,0.43170309813858077,0.8980000615119934,0.24260777235031128,0.10199993848800659,22
256,0.001,0.3031924085406319,0.8980000615119934,0.26180991530418396,0.10199993848800659,14
256,0.0005867615915690519,0.4791032520573114,0.89000004529953,0.2503722012042999,0.10999995470046997,23
256,0.001,0.4662386395543258,0.8940000534057617,0.24080617725849152,0.10599994659423828,21
256,0.0005752307048456343,0.4538498605725374,0.8880000710487366,0.2566976547241211,0.11199992895126343,25
256,0.00014594427091468504,0.46663736255487775,0.878000020980835,0.26341888308525085,0.12199997901916504,30
256,0.0006188891776529703,0.4687096670803427,0.8960000276565552,0.22223898768424988,0.10399997234344482,28
512,0.0004683892824413962,0.5347141625626336,0.8840000629425049,0.2685128152370453,0.11599993705749512,21
256,0.0002372727847298,0.5050189098448421,0.8940000534057617,0.2423946112394333,0.10599994659423828,30
128,0.001,0.4473198564526072,0.878000020980835,0.26026391983032227,0.12199997901916504,19
256,0.001,0.4674334928888399,0.89000004529953,0.25545188784599304,0.10999995470046997,23
256,0.0002481940262586388,0.5442648645397061,0.8860000371932983,0.2763496935367584,0.11399996280670166,30
256,0.0006188891776529703,0.4687096670803427,0.8960000276565552,0.2393365204334259,0.10399997234344482,24
256,0.001,0.3031924085406319,0.8680000305175781,0.27728813886642456,0.13199996948242188,15
256,0.0003034644839359926,0.4345880815045153,0.8840000629425049,0.2502100467681885,0.11599993705749512,22
256,0.0003718329624011034,0.44068878731082284,0.878000020980835,0.2683734595775604,0.12199997901916504,20
256,0.0006398659615376877,0.4995288924303815,0.8700000643730164,0.26704463362693787,0.12999993562698364,15
256,0.00029506044031328587,0.4963098388552236,0.8860000371932983,0.25287923216819763,0.11399996280670166,22
256,0.0005087204269045024,0.5357582994791885,0.8760000467300415,0.25480321049690247,0.1239999532699585,24
256,0.0009454117995297063,0.4640822676906056,0.8980000615119934,0.2577109634876251,0.10199993848800659,30
256,0.0005629027603956153,0.4918887471550589,0.8740000128746033,0.2505545914173126,0.12599998712539673,21
256,0.0006912178371946019,0.49352700035127184,0.8860000371932983,0.24782276153564453,0.11399996280670166,24
512,0.00039911976690877485,0.4978480250031636,0.8820000290870667,0.2525164484977722,0.11799997091293335,23
256,0.0003094413842333685,0.48994034060452385,0.8800000548362732,0.2483266144990921,0.1199999451637268,27
256,0.0009454117995297063,0.4640822676906056,0.8860000371932983,0.2482617199420929,0.11399996280670166,21
256,0.0006188891776529703,0.4687096670803427,0.89000004529953,0.24627597630023956,0.10999995470046997,21
256,0.0005427251515895534,0.4702692693346172,0.8880000710487366,0.23851804435253143,0.11199992895126343,26
256,0.0005066558229372221,0.486458800635043,0.8920000195503235,0.2513132393360138,0.10799998044967651,18
256,0.0006532897545320466,0.4775389967120356,0.8920000195503235,0.2439272254705429,0.10799998044967651,24
256,0.000443342980958934,0.46936775915912843,0.8940000534057617,0.24024061858654022,0.10599994659423828,28
256,0.000514920659887853,0.45911820231938144,0.8800000548362732,0.25583359599113464,0.1199999451637268,17
256,0.0005471054816021762,0.5097486290016165,0.8940000534057617,0.25315728783607483,0.10599994659423828,21
256,0.0005672157365204209,0.49150428524227474,0.8840000629425049,0.23971311748027802,0.11599993705749512,22
256,0.0004584378587469665,0.47964596560796113,0.8800000548362732,0.2575778663158417,0.1199999451637268,18
256,0.00045177324220811016,0.46123719138140423,0.8980000615119934,0.2378137856721878,0.10199993848800659,30
256,0.0007375958858180916,0.44452845131965313,0.9080000519752502,0.23917269706726074,0.09199994802474976,24
256,0.0007375958858180916,0.44452845131965313,0.89000004529953,0.24533797800540924,0.10999995470046997,22
256,0.0006188891776529703,0.4687096670803427,0.8960000276565552,0.2490309476852417,0.10399997234344482,22
256,0.0006152590688559012,0.4908804301933992,0.8920000195503235,0.2571693956851959,0.10799998044967651,20
256,0.00044051542629882485,0.4509546532109453,0.8920000195503235,0.24768200516700745,0.10799998044967651,27
256,0.0005106858552932015,0.46230308888828153,0.8880000710487366,0.2700131833553314,0.11199992895126343,19
256,0.0004459426821686449,0.4559479318621936,0.8820000290870667,0.25656574964523315,0.11799997091293335,19
256,0.0005788355820952458,0.4601188672356399,0.8700000643730164,0.2501732409000397,0.12999993562698364,22
256,0.0004745822547643999,0.44488998063413315,0.8860000371932983,0.26011738181114197,0.11399996280670166,22
256,0.0005548779982375171,0.4622772126132517,0.8840000629425049,0.2569142282009125,0.11599993705749512,23
256,0.0004028543129929376,0.4484842118186477,0.8980000615119934,0.23908187448978424,0.10199993848800659,29
256,0.001,0.4547025329211343,0.8840000629425049,0.2578635811805725,0.11599993705749512,25
256,0.0006887441903390668,0.4700673629253094,0.878000020980835,0.256691038608551,0.12199997901916504,17
256,0.0004028543129929376,0.4484842118186477,0.89000004529953,0.2547891438007355,0.10999995470046997,30
256,0.0006188891776529703,0.4687096670803427,0.9040000438690186,0.24336056411266327,0.09599995613098145,25
256,0.0004630585519807946,0.4613706448833616,0.9020000696182251,0.24154983460903168,0.0979999303817749,25
256,0.00042827426534534853,0.46883389831888644,0.8840000629425049,0.2562394142150879,0.11599993705749512,21
256,0.00040729617729084945,0.4631229826854813,0.89000004529953,0.24355018138885498,0.10999995470046997,22
256,0.0004796151278847738,0.47057792058722636,0.9000000357627869,0.25189897418022156,0.09999996423721313,18
256,0.0005024469274552207,0.47108087089420914,0.89000004529953,0.2588973939418793,0.10999995470046997,24
256,0.0005397408902122485,0.4623768984945871,0.8960000276565552,0.2525525391101837,0.10399997234344482,26
256,0.0004955088243975755,0.4697046505156216,0.8860000371932983,0.26842740178108215,0.11399996280670166,22
256,0.000653770666603895,0.46334479816675334,0.878000020980835,0.2680221498012543,0.12199997901916504,19
256,0.00043779821398385693,0.46234329131843627,0.8840000629425049,0.25841549038887024,0.11599993705749512,19
256,0.00042084299492156256,0.45950326248348616,0.8800000548362732,0.25042325258255005,0.1199999451637268,25
256,0.0004630585519807946,0.4613706448833616,0.9020000696182251,0.23366118967533112,0.0979999303817749,27
256,0.0006188891776529703,0.4687096670803427,0.89000004529953,0.26166024804115295,0.10999995470046997,26
256,0.0004630585519807946,0.4613706448833616,0.8960000276565552,0.2356705367565155,0.10399997234344482,25
256,0.00042827426534534853,0.46883389831888644,0.8880000710487366,0.24177496135234833,0.11199992895126343,25
256,0.00040729617729084945,0.4631229826854813,0.8920000195503235,0.24440081417560577,0.10799998044967651,24
256,0.0004796151278847738,0.47057792058722636,0.8920000195503235,0.24925920367240906,0.10799998044967651,18
256,0.0005024469274552207,0.47108087089420914,0.8940000534057617,0.24656906723976135,0.10599994659423828,20
256,0.0005397408902122485,0.4623768984945871,0.8980000615119934,0.2528097629547119,0.10199993848800659,24
256,0.0004955088243975755,0.4697046505156216,0.8940000534057617,0.23519682884216309,0.10599994659423828,28
256,0.000653770666603895,0.46334479816675334,0.9020000696182251,0.2441502809524536,0.0979999303817749,25
256,0.00043779821398385693,0.46234329131843627,0.8940000534057617,0.2482636421918869,0.10599994659423828,26
256,0.00042084299492156256,0.45950326248348616,0.89000004529953,0.2502894699573517,0.10999995470046997,16
