units,lr,dropout,val_accuracy,val_loss,fitness,epochs_treinadas
256,2.9802552731424985e-05,0.4990077476117048,0.800000011920929,0.44436150789260864,0.19999998807907104,30
256,0.0004703158428063662,0.4611357745533135,0.8440000414848328,0.34526562690734863,0.15599995851516724,11
256,8.614912426319452e-05,0.3094580872511293,0.8140000104904175,0.3885350525379181,0.18599998950958252,27
128,8.890803978842751e-05,0.38202001109594297,0.8160000443458557,0.4445759057998657,0.1839999556541443,30
128,1.1732344659196054e-05,0.5059083369745603,0.7760000228881836,0.570540726184845,0.2239999771118164,30
128,4.615154562981808e-05,0.6306643504050888,0.8020000457763672,0.4290732145309448,0.1979999542236328,30
512,1.9392933619553703e-05,0.3097831278231863,0.8200000524520874,0.41753000020980835,0.1799999475479126,30
256,0.000730267204056851,0.5711688296079332,0.8580000400543213,0.316923588514328,0.1419999599456787,19
128,0.0005510735608566214,0.6804912855910261,0.8300000429153442,0.3809889256954193,0.16999995708465576,15
512,7.629958103574858e-05,0.47805837011777863,0.8400000333786011,0.3776074945926666,0.15999996662139893,25
512,0.001,0.496500221479963,0.8460000157356262,0.32875826954841614,0.15399998426437378,13
256,0.001,0.5805128528858384,0.8540000319480896,0.3050834536552429,0.1459999680519104,15
256,0.0007413049396376048,0.6154132012141991,0.8460000157356262,0.33508792519569397,0.15399998426437378,17
256,0.00019498885460761978,0.48027712877667733,0.8220000267028809,0.3769780993461609,0.17799997329711914,16
128,7.766475526811731e-05,0.5512887024193562,0.8160000443458557,0.41846612095832825,0.1839999556541443,28
256,0.001,0.7,0.8400000333786011,0.3226924538612366,0.15999996662139893,22
256,0.001,0.521465143036322,0.8460000157356262,0.31304696202278137,0.15399998426437378,14
512,0.001,0.38674735176118796,0.8500000238418579,0.3392452597618103,0.1499999761581421,14
512,0.0001281996139174256,0.6801849687135645,0.8440000414848328,0.3500328063964844,0.15599995851516724,23
128,0.001,0.48635923457752567,0.8460000157356262,0.3334506154060364,0.15399998426437378,15
256,0.001,0.5805128528858384,0.8500000238418579,0.32137084007263184,0.1499999761581421,21
256,0.000730267204056851,0.5711688296079332,0.8600000143051147,0.3044547438621521,0.13999998569488525,16
256,6.482025684212727e-05,0.6382044640316589,0.8060000538825989,0.42340439558029175,0.19399994611740112,30
512,0.001,0.4956164949963423,0.8580000400543213,0.3227121829986572,0.1419999599456787,14
512,0.001,0.3763036609181608,0.8640000224113464,0.32280316948890686,0.13599997758865356,13
256,0.00016103409962098903,0.4884580653069459,0.8300000429153442,0.38413986563682556,0.16999995708465576,15
