units,lr,dropout,val_accuracy,val_loss,fitness,epochs_treinadas
512,1e-05,0.3,0.8760000467300415,0.32981163263320923,0.1239999532699585,30
512,3e-05,0.3,0.906000018119812,0.24414384365081787,0.09399998188018799,30
512,0.0001,0.3,0.9180000424385071,0.20832888782024384,0.08199995756149292,30
512,0.0003,0.3,0.9220000505447388,0.19683094322681427,0.07799994945526123,23
512,0.001,0.3,0.9180000424385071,0.2154546082019806,0.08199995756149292,22
512,0.003,0.3,0.9260000586509705,0.20599903166294098,0.07399994134902954,21
512,0.01,0.3,0.8920000195503235,0.2375328093767166,0.10799998044967651,26
512,1e-05,0.4,0.8640000224113464,0.3463473618030548,0.13599997758865356,30
512,3e-05,0.4,0.89000004529953,0.2513599395751953,0.10999995470046997,30
512,0.0001,0.4,0.9120000600814819,0.21291539072990417,0.08799993991851807,30
512,0.0003,0.4,0.9280000329017639,0.19418157637119293,0.07199996709823608,24
512,0.001,0.4,0.9120000600814819,0.21631105244159698,0.08799993991851807,16
512,0.003,0.4,0.8800000548362732,0.25326651334762573,0.1199999451637268,14
512,0.01,0.4,0.8580000400543213,0.31530237197875977,0.1419999599456787,17
512,1e-05,0.5,0.862000048160553,0.3397357165813446,0.13799995183944702,30
512,3e-05,0.5,0.89000004529953,0.2689306437969208,0.10999995470046997,30
512,0.0001,0.5,0.9160000681877136,0.20217396318912506,0.08399993181228638,30
512,0.0003,0.5,0.9340000152587891,0.1903454065322876,0.06599998474121094,26
512,0.001,0.5,0.9240000247955322,0.20198094844818115,0.07599997520446777,27
512,0.003,0.5,0.9080000519752502,0.2293436974287033,0.09199994802474976,26
512,0.01,0.5,0.8700000643730164,0.313647985458374,0.12999993562698364,20
512,1e-05,0.6,0.8440000414848328,0.3647734224796295,0.15599995851516724,30
512,3e-05,0.6,0.8740000128746033,0.2827931344509125,0.12599998712539673,30
512,0.0001,0.6,0.9160000681877136,0.20367109775543213,0.08399993181228638,30
512,0.0003,0.6,0.9040000438690186,0.23370802402496338,0.09599995613098145,30
512,0.001,0.6,0.9120000600814819,0.19613304734230042,0.08799993991851807,25
512,0.003,0.6,0.8980000615119934,0.20830132067203522,0.10199993848800659,27
512,0.01,0.6,0.8460000157356262,0.3859178125858307,0.15399998426437378,8
512,1e-05,0.7,0.8500000238418579,0.38022375106811523,0.1499999761581421,30
512,3e-05,0.7,0.8640000224113464,0.3114127218723297,0.13599997758865356,30
