units,lr,dropout,val_accuracy,val_loss,fitness,epochs_treinadas
512,0.0006105217161814856,0.3624813612108108,0.9200000166893005,0.20294907689094543,0.07999998331069946,24
128,1.742151603516357e-05,0.3862366520997394,0.8440000414848328,0.3787713348865509,0.15599995851516724,30
128,0.0008590896383818509,0.6187934838919537,0.89000004529953,0.21180398762226105,0.10999995470046997,25
256,5.158268184996615e-05,0.582405050418314,0.8840000629425049,0.2675791382789612,0.11599993705749512,30
256,0.0003508772250624747,0.5892358325818015,0.9160000681877136,0.19453243911266327,0.08399993181228638,29
128,0.00019681727008868922,0.3847629326736533,0.9120000600814819,0.20703276991844177,0.08799993991851807,30
256,1.834607333180021e-05,0.6078385294452273,0.8460000157356262,0.3610721528530121,0.15399998426437378,30
512,0.0002597689011012563,0.6824127475286719,0.9040000438690186,0.21086853742599487,0.09599995613098145,30
256,5.021873365749627e-05,0.32167781033537196,0.8940000534057617,0.24648256599903107,0.10599994659423828,30
256,0.0003267612340927963,0.6343411328881782,0.9160000681877136,0.19962473213672638,0.08399993181228638,29
512,0.001,0.7,0.9200000166893005,0.21945735812187195,0.07999998331069946,30
512,1.5450801242297827e-05,0.5167635527930273,0.862000048160553,0.31704771518707275,0.13799995183944702,30
256,0.0005676406745341086,0.4391791254896488,0.9240000247955322,0.2091766595840454,0.07599997520446777,30
512,0.00012302691350577941,0.3,0.9180000424385071,0.21378757059574127,0.08199995756149292,30
512,0.0007685703065128101,0.43237675455654245,0.9220000505447388,0.20653989911079407,0.07799994945526123,21
512,0.00024741129621249123,0.7,0.9100000262260437,0.21469751000404358,0.0899999737739563,30
128,0.001,0.6226501796308093,0.9080000519752502,0.20631366968154907,0.09199994802474976,30
128,0.0009374688783005524,0.7,0.9020000696182251,0.2119205743074417,0.0979999303817749,30
256,0.0006094433604957144,0.5861368586566831,0.9220000505447388,0.1933695375919342,0.07799994945526123,30
256,0.0001381552382766619,0.5403201898827724,0.9160000681877136,0.2127813994884491,0.08399993181228638,30
256,0.0005676406745341086,0.4391791254896488,0.9240000247955322,0.21540990471839905,0.07599997520446777,30
512,0.0006105217161814856,0.3624813612108108,0.9120000600814819,0.21180014312267303,0.08799993991851807,17
512,0.00048689059257790956,0.7,0.9160000681877136,0.20020750164985657,0.08399993181228638,30
512,0.001,0.43214532086892754,0.9160000681877136,0.20812097191810608,0.08399993181228638,22
512,7.037127344891356e-05,0.4747401231976591,0.906000018119812,0.21047501266002655,0.09399998188018799,30
512,0.0005473158659053083,0.3,0.9180000424385071,0.1936069130897522,0.08199995756149292,23
512,0.00034901666331203877,0.5026261619821685,0.9120000600814819,0.22693881392478943,0.08799993991851807,30
512,0.0005888669201818688,0.5635126336656016,0.9180000424385071,0.19837437570095062,0.08199995756149292,27
256,0.00011739500113895298,0.38701156311979246,0.9160000681877136,0.2141491174697876,0.08399993181228638,30
512,0.00011325774544027627,0.6054831215355392,0.9100000262260437,0.2165776938199997,0.0899999737739563,30
512,0.0009371718063862068,0.4378717614014059,0.9020000696182251,0.20222477614879608,0.0979999303817749,16
128,0.001,0.4421438881989286,0.9080000519752502,0.21830350160598755,0.09199994802474976,24
512,0.0005473158659053083,0.3,0.9140000343322754,0.18667466938495636,0.08599996566772461,20
256,0.0005676406745341086,0.4391791254896488,0.9280000329017639,0.18405042588710785,0.07199996709823608,25
512,9.10371421904119e-05,0.6780309236697126,0.9040000438690186,0.21389436721801758,0.09599995613098145,30
512,0.000940286205520658,0.5460969277412381,0.9200000166893005,0.1997005045413971,0.07999998331069946,23
512,9.879274667851406e-05,0.5352017783989131,0.9080000519752502,0.20263007283210754,0.09199994802474976,30
512,0.0001060817884747529,0.38461026853742675,0.9180000424385071,0.20266203582286835,0.08199995756149292,30
512,0.0004027850133934481,0.5349762742486063,0.9200000166893005,0.1904883235692978,0.07999998331069946,26
512,0.0003699804057628435,0.7,0.9140000343322754,0.20931082963943481,0.08599996566772461,30
512,0.00015268071434411653,0.5590305902994991,0.9100000262260437,0.19888025522232056,0.0899999737739563,30
256,0.0002122545660305429,0.7,0.9180000424385071,0.20415763556957245,0.08199995756149292,30
512,0.0002086956498585632,0.6259014967821154,0.9260000586509705,0.20442065596580505,0.07399994134902954,30
512,0.001,0.5775696075190235,0.9120000600814819,0.20527872443199158,0.08799993991851807,21
512,0.0002086956498585632,0.6259014967821154,0.9140000343322754,0.20259693264961243,0.08599996566772461,30
256,0.0005676406745341086,0.4391791254896488,0.9100000262260437,0.20383325219154358,0.0899999737739563,24
512,0.00025819709794805857,0.7,0.9120000600814819,0.19216470420360565,0.08799993991851807,30
512,7.802209190109942e-05,0.4629865531080353,0.9140000343322754,0.20978455245494843,0.08599996566772461,30
512,0.001,0.6248049829514138,0.9220000505447388,0.18885073065757751,0.07799994945526123,20
512,0.0006621003155561839,0.5699057583895099,0.9120000600814819,0.19570580124855042,0.08799993991851807,25
512,0.001,0.5484768187062727,0.9020000696182251,0.20913425087928772,0.0979999303817749,24
256,0.00020185541208837826,0.5561502867136379,0.9120000600814819,0.20344164967536926,0.08799993991851807,30
512,0.0003067258129417691,0.516677240690681,0.9240000247955322,0.20007994771003723,0.07599997520446777,30
512,0.0008705934054443063,0.40101190326158787,0.9180000424385071,0.1945319026708603,0.08199995756149292,23
256,0.0003049483398526873,0.6517178756217747,0.9180000424385071,0.19716405868530273,0.08199995756149292,30
512,0.00021212490130869348,0.6067324337286158,0.9180000424385071,0.20688456296920776,0.08199995756149292,30
512,0.0003067258129417691,0.516677240690681,0.9300000667572021,0.1842939853668213,0.06999993324279785,26
512,0.0002086956498585632,0.6259014967821154,0.9180000424385071,0.20828963816165924,0.08199995756149292,30
512,0.0008766754012709836,0.39472578578330725,0.9220000505447388,0.20118676126003265,0.07799994945526123,23
512,0.001,0.5173437127075746,0.9160000681877136,0.19280652701854706,0.08399993181228638,22
512,0.0008660509054709155,0.5681006458776761,0.9100000262260437,0.2067638337612152,0.0899999737739563,20
512,0.000992126519106618,0.45978059426901197,0.9240000247955322,0.19453339278697968,0.07599997520446777,19
256,0.00047027366919306105,0.4359652081493178,0.9260000586509705,0.19069990515708923,0.07399994134902954,30
512,0.001,0.573075318902196,0.9020000696182251,0.22265328466892242,0.0979999303817749,14
